,age,c_charge_degree,race,age_cat,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid
4462,29,0,0,1,0,0,0.0,6,0,0
4463,22,0,0,2,0,1,0.0,9,1,1
4464,23,0,0,2,0,3,-1.0,9,1,1
4465,24,0,1,2,0,1,-23.0,4,0,0
4466,45,1,0,0,0,0,0.0,1,0,0
4467,21,0,0,2,0,2,-1.0,9,0,0
4468,29,1,0,1,1,0,0.0,2,0,0
4469,51,1,1,0,1,0,-1.0,4,1,1
4470,36,1,1,1,0,2,-1.0,2,1,1
4471,25,0,0,1,0,1,0.0,3,0,0
4472,46,0,1,0,0,13,-1.0,3,0,0
4473,62,0,0,0,0,22,0.0,8,1,1
4474,25,0,0,1,0,0,-1.0,4,1,1
4475,27,0,1,1,0,2,-1.0,2,0,0
4477,22,0,1,2,1,3,-1.0,9,1,1
4479,37,0,1,1,0,1,-1.0,1,0,0
4480,21,0,1,2,0,0,-1.0,3,1,1
4482,39,0,1,1,1,2,-1.0,5,1,1
4483,43,0,0,1,0,8,-1.0,3,1,1
4484,22,1,0,2,0,0,0.0,6,1,1
4485,28,0,0,1,1,4,-1.0,7,0,0
4486,43,0,1,1,0,0,-1.0,9,1,1
4487,27,0,1,1,0,7,-1.0,8,1,1
4488,27,0,0,1,0,0,-1.0,2,1,1
4489,31,0,1,1,0,1,-1.0,2,1,1
4490,28,1,0,1,1,0,0.0,2,0,0
4491,58,1,1,0,0,3,-4.0,2,0,0
4492,22,0,1,2,0,0,-1.0,4,1,1
4494,31,0,0,1,0,5,-1.0,4,1,0
4495,33,0,0,1,0,0,0.0,3,0,0
4496,26,1,0,1,0,6,0.0,10,1,1
4497,23,1,0,2,1,1,0.0,5,0,0
4498,32,0,1,1,0,11,-1.0,10,0,0
4500,22,0,1,2,0,0,0.0,8,0,0
4501,35,0,0,1,1,2,-1.0,2,0,0
4502,47,0,1,0,0,1,0.0,6,1,1
4503,35,0,1,1,0,2,-14.0,1,0,0
4504,29,0,0,1,0,17,-1.0,9,1,1
4505,54,1,1,0,1,1,-7.0,2,0,0
4506,29,0,1,1,0,0,-1.0,8,0,0
4507,28,1,0,1,1,0,-1.0,4,1,1
4508,51,0,0,0,0,17,-2.0,8,1,1
4509,36,1,0,1,1,0,0.0,6,0,0
4510,35,1,1,1,0,3,-1.0,4,1,1
4511,20,0,0,2,0,1,-1.0,4,1,1
4512,25,0,0,1,0,0,0.0,5,0,0
4513,29,1,0,1,0,2,-1.0,5,0,0
4514,31,0,1,1,0,0,0.0,10,1,1
4516,39,1,1,1,0,0,0.0,2,0,0
4517,30,0,0,1,0,1,-1.0,4,1,1
4518,23,0,0,2,1,0,0.0,7,0,0
4519,23,0,0,2,1,1,-1.0,4,0,0
4520,37,1,1,1,1,0,-3.0,3,0,0
4521,30,0,0,1,0,21,0.0,7,1,1
4522,33,0,0,1,0,18,-1.0,9,1,1
4523,20,1,1,2,0,0,-2.0,4,1,1
4525,30,0,0,1,0,9,-1.0,7,1,1
4526,23,0,0,2,0,1,-1.0,6,0,0
4527,27,0,0,1,1,0,-2.0,3,1,1
4528,38,1,0,1,0,10,-1.0,6,0,0
4529,42,0,0,1,0,1,-1.0,1,0,0
4530,31,0,0,1,0,0,-1.0,3,0,0
4531,23,0,0,2,0,2,-1.0,9,1,1
4532,31,0,1,1,0,1,-1.0,3,1,1
4533,43,1,0,1,0,1,-1.0,5,1,1
4534,39,0,1,1,0,0,-1.0,3,0,0
4535,31,1,0,1,0,0,-1.0,2,0,0
4536,22,0,1,2,0,3,-1.0,7,1,1
4537,33,0,0,1,1,0,0.0,3,0,0
4539,23,0,0,2,0,1,-1.0,6,1,1
4540,29,0,1,1,1,0,-1.0,4,0,0
4541,62,0,1,0,0,2,-4.0,1,0,0
4542,56,0,0,0,1,1,-24.0,2,1,1
4543,24,0,0,2,1,4,-1.0,3,1,1
4544,44,1,1,1,1,0,-1.0,1,0,0
4545,22,0,0,2,0,2,-1.0,7,1,1
4546,28,0,0,1,1,4,-1.0,5,1,1
4547,30,0,0,1,0,0,0.0,5,0,0
4548,32,1,1,1,0,1,0.0,1,1,1
4549,51,0,1,0,0,3,-1.0,6,0,0
4550,21,0,0,2,0,0,-1.0,5,0,0
4551,21,0,0,2,0,2,-1.0,9,1,1
4552,27,0,0,1,0,3,-1.0,9,1,1
4553,28,0,1,1,0,0,0.0,4,0,0
4554,31,0,0,1,1,0,-1.0,1,0,0
4555,33,1,0,1,0,0,-1.0,8,1,1
4556,49,0,1,0,1,2,-1.0,2,0,0
4557,41,0,0,1,1,2,-1.0,3,0,0
4558,20,1,1,2,0,0,-1.0,4,0,0
4559,31,0,0,1,0,10,-1.0,6,1,1
4560,25,0,0,1,0,5,-1.0,5,1,1
4561,23,0,0,2,0,4,0.0,9,1,1
4562,26,1,1,1,0,0,-1.0,4,0,0
4563,45,0,0,0,1,6,-1.0,3,1,1
4564,28,1,1,1,0,1,0.0,2,0,0
4565,28,0,0,1,1,13,-1.0,9,1,1
4566,39,0,1,1,0,0,-3.0,1,1,1
4567,59,0,1,0,0,1,-2.0,2,1,1
4568,52,1,0,0,0,4,-5.0,1,0,0
4569,36,1,1,1,0,1,-1.0,5,0,0
4573,30,0,0,1,0,2,-1.0,3,1,1
4574,21,1,0,2,1,0,-1.0,5,1,1
4575,25,1,0,1,0,2,0.0,4,1,1
4577,22,0,0,2,0,0,0.0,4,0,0
4578,61,1,0,0,0,20,-1.0,2,1,1
4579,24,0,1,2,0,2,-1.0,6,0,0
4581,26,0,1,1,1,2,22.0,9,1,1
4582,34,0,0,1,1,6,-1.0,3,0,0
4583,45,1,0,0,0,12,-1.0,8,1,1
4585,54,0,0,0,0,4,0.0,3,1,1
4586,51,1,0,0,0,8,-1.0,5,0,0
4587,28,0,0,1,0,0,-1.0,2,0,0
4588,23,0,1,2,0,0,0.0,2,0,0
4589,30,0,1,1,0,0,-1.0,2,1,1
4590,25,1,0,1,0,0,0.0,3,1,1
4591,25,0,1,1,0,2,-1.0,5,0,0
4592,28,0,1,1,0,2,-1.0,7,0,0
4593,32,1,0,1,1,0,0.0,1,1,1
4594,35,0,0,1,0,7,-1.0,4,0,0
4595,49,1,0,0,0,0,-1.0,1,1,1
4596,36,0,1,1,0,5,-1.0,3,1,1
4597,33,1,0,1,0,16,0.0,9,1,1
4598,30,0,0,1,0,1,-1.0,1,0,0
4599,58,1,1,0,1,1,-3.0,2,0,0
4600,22,0,0,2,0,2,0.0,7,1,0
4601,28,0,1,1,0,2,3.0,3,1,1
4602,28,1,1,1,0,0,0.0,1,1,1
4603,26,0,0,1,0,6,-1.0,10,1,1
4604,36,0,1,1,1,3,-2.0,1,1,1
4605,23,0,1,2,0,0,0.0,9,0,0
4606,22,0,0,2,0,0,0.0,5,1,1
4608,26,0,0,1,0,0,-1.0,3,0,0
4609,25,0,0,1,0,1,0.0,5,0,0
4611,40,1,0,1,0,2,-1.0,6,0,0
4612,28,1,0,1,0,0,-1.0,2,1,1
4614,56,0,0,0,0,1,-1.0,1,0,0
4616,36,0,0,1,0,0,-1.0,4,0,0
4617,51,1,1,0,0,0,-1.0,1,0,0
4620,35,0,0,1,1,9,-1.0,8,0,0
4621,24,1,1,2,0,0,-1.0,5,1,1
4623,27,1,0,1,0,6,-1.0,4,1,1
4624,22,0,1,2,0,2,0.0,9,1,1
4628,23,1,1,2,1,4,-1.0,9,1,1
4629,27,1,1,1,1,0,0.0,2,1,1
4630,31,0,0,1,0,8,-1.0,9,1,1
4632,25,0,1,1,0,3,-1.0,7,0,0
4633,52,1,1,0,1,0,-1.0,1,0,0
4634,35,0,1,1,0,0,-1.0,7,0,0
4635,24,0,1,2,1,0,-3.0,5,0,0
4637,57,0,0,0,0,0,0.0,1,0,0
4638,38,0,1,1,0,2,-1.0,1,0,0
4640,26,1,1,1,0,1,-2.0,5,0,0
4642,20,0,0,2,0,3,-1.0,7,1,1
4643,34,0,0,1,0,2,-1.0,2,0,0
4644,25,1,0,1,0,11,-1.0,9,1,1
4645,24,0,1,2,1,0,-1.0,5,0,0
4647,49,1,1,0,0,4,0.0,6,1,1
4648,27,0,0,1,0,15,-1.0,10,1,1
4649,28,0,0,1,0,10,-20.0,5,1,1
4651,55,0,1,0,0,0,-1.0,5,0,0
4653,47,1,1,0,0,3,-1.0,3,1,1
4654,55,1,0,0,0,10,-1.0,7,1,1
4655,22,0,0,2,0,0,-1.0,3,1,1
4656,32,0,0,1,0,9,-1.0,8,1,0
4657,55,0,1,0,0,0,-1.0,1,1,0
4658,23,1,0,2,0,3,0.0,5,0,0
4659,54,0,1,0,0,2,-29.0,4,1,1
4660,40,0,0,1,0,0,-1.0,1,0,0
4661,27,1,0,1,0,0,-1.0,2,1,1
4663,29,0,0,1,1,5,0.0,7,1,0
4664,45,1,1,0,1,0,-1.0,1,0,0
4665,25,1,0,1,0,2,-1.0,6,0,0
4666,40,0,1,1,0,4,-1.0,3,1,1
4667,38,0,0,1,0,7,-1.0,4,1,1
4669,26,0,0,1,0,3,0.0,10,1,1
4670,37,0,0,1,1,0,-1.0,1,0,0
4672,41,0,1,1,0,1,-1.0,1,0,0
4673,33,0,0,1,1,0,-1.0,2,0,0
4674,57,0,0,0,0,1,-1.0,1,0,0
4675,34,1,0,1,0,3,-1.0,9,0,0
4676,29,0,0,1,0,1,-1.0,4,1,1
4677,45,0,1,0,0,8,0.0,7,0,0
4678,22,0,1,2,0,1,-8.0,4,1,0
4679,22,1,0,2,1,0,-1.0,8,1,1
4681,21,1,0,2,0,0,-1.0,4,0,0
4682,56,1,1,0,0,1,-1.0,1,0,0
4683,48,0,0,0,0,4,-1.0,3,0,0
4684,27,1,1,1,0,1,-1.0,2,0,0
4685,27,0,1,1,0,2,-1.0,6,1,1
4686,34,0,1,1,0,1,-1.0,2,0,0
4687,23,0,0,2,0,5,0.0,6,1,1
4688,47,0,0,0,0,3,0.0,5,1,1
4689,33,1,0,1,0,6,-1.0,3,1,1
4690,58,0,1,0,0,1,-1.0,1,0,0
4691,33,0,0,1,1,1,-3.0,5,0,0
4692,40,1,0,1,1,2,-1.0,5,0,0
4693,22,0,1,2,0,0,0.0,5,1,0
4694,39,0,1,1,0,2,-1.0,3,0,0
4697,35,0,1,1,0,1,0.0,1,0,0
4698,22,1,1,2,0,0,-1.0,2,0,0
4699,43,0,0,1,0,7,-1.0,6,1,1
4700,37,1,1,1,0,4,-1.0,4,0,0
4702,26,0,0,1,0,2,-1.0,8,1,1
4703,60,0,1,0,0,0,-1.0,4,0,0
4704,39,0,1,1,1,1,-1.0,4,0,0
4705,36,1,0,1,0,16,-1.0,8,1,1
4707,21,1,1,2,0,0,-1.0,4,1,1
4708,28,0,1,1,1,1,-1.0,3,1,1
4709,70,0,0,0,1,0,-1.0,1,0,0
4711,53,0,0,0,0,6,-1.0,2,1,0
4712,37,0,1,1,0,0,-5.0,6,0,0
4713,21,0,0,2,0,1,-1.0,6,1,1
4714,28,0,0,1,0,1,-1.0,6,0,0
4715,21,0,0,2,0,1,-1.0,6,0,0
4717,56,0,0,0,0,0,-1.0,1,0,0
4718,30,1,1,1,0,3,-1.0,3,0,0
4719,27,0,1,1,0,0,-1.0,8,1,1
4720,37,0,1,1,0,6,-1.0,2,1,1
4721,27,0,0,1,0,1,-1.0,8,0,0
4722,41,1,0,1,0,7,0.0,7,1,1
4723,30,1,0,1,1,7,-1.0,3,1,1
4724,32,0,0,1,0,7,-1.0,8,1,1
4727,32,0,0,1,0,3,-1.0,4,0,0
4728,34,0,1,1,1,5,-22.0,5,1,1
4729,46,0,0,0,0,3,-1.0,1,0,0
4730,24,0,0,2,0,1,-1.0,3,1,1
4731,32,0,0,1,0,7,-1.0,6,1,1
4732,43,0,1,1,0,6,-1.0,4,1,1
4733,50,0,1,0,0,3,-1.0,2,0,0
4734,30,0,1,1,0,4,0.0,4,1,1
4735,37,1,0,1,0,3,-1.0,7,0,0
4737,37,0,1,1,0,1,0.0,5,0,0
4740,40,1,1,1,0,3,0.0,4,0,0
4741,53,1,1,0,1,0,0.0,1,0,0
4742,31,1,0,1,0,6,-1.0,2,1,1
4743,33,1,0,1,0,4,-1.0,3,0,0
4745,22,1,0,2,1,0,-1.0,4,0,0
4746,27,1,0,1,0,2,-1.0,3,1,1
4747,25,1,0,1,0,5,-1.0,8,1,1
4748,24,0,1,2,0,2,-1.0,2,0,0
4749,24,0,0,2,1,2,0.0,5,1,1
4750,26,0,0,1,1,1,0.0,7,0,0
4752,26,0,0,1,1,3,-1.0,10,1,1
4754,20,0,1,2,0,0,-1.0,4,1,1
4755,27,1,0,1,0,4,0.0,6,1,1
4756,24,0,1,2,0,1,-1.0,3,1,1
4757,26,0,0,1,0,8,0.0,7,1,1
4758,26,1,1,1,0,5,-1.0,5,0,0
4759,54,0,1,0,0,0,-1.0,1,1,1
4762,64,1,0,0,0,13,-28.0,6,0,0
4763,24,0,1,2,0,0,-1.0,2,0,0
4765,57,1,1,0,1,0,-5.0,1,0,0
4766,46,1,1,0,1,0,-1.0,1,0,0
4767,56,0,0,0,0,16,-1.0,5,0,0
4768,39,1,1,1,1,0,-1.0,2,0,0
4769,68,1,1,0,0,4,-1.0,1,0,0
4771,28,1,0,1,0,1,-1.0,3,1,1
4772,39,1,0,1,0,19,-1.0,6,1,1
4773,38,1,1,1,0,0,-1.0,1,0,0
4774,25,1,0,1,1,3,-23.0,10,0,0
4775,25,0,1,1,0,2,0.0,5,0,0
4776,21,0,0,2,0,3,-1.0,7,1,1
4777,31,0,1,1,0,2,0.0,5,0,0
4778,33,0,0,1,0,3,-1.0,6,1,1
4779,26,0,0,1,0,20,0.0,10,1,1
4781,35,0,0,1,1,13,0.0,8,0,0
4782,34,1,0,1,0,19,-1.0,8,0,0
4783,41,0,0,1,0,31,0.0,9,1,1
4784,57,1,0,0,0,0,-1.0,1,0,0
4785,42,0,0,1,1,1,-1.0,2,0,0
4786,26,0,0,1,0,9,-1.0,10,1,1
4788,36,0,0,1,0,2,-1.0,6,1,1
4789,41,0,0,1,0,24,-1.0,10,1,1
4790,27,0,1,1,0,0,-1.0,2,0,0
4791,58,0,0,0,1,0,-1.0,1,1,1
4792,45,0,1,0,0,3,-23.0,1,1,1
4793,34,0,1,1,0,5,0.0,2,1,0
4794,50,1,1,0,0,0,0.0,1,0,0
4795,25,0,1,1,0,6,0.0,8,1,1
4796,24,1,0,2,0,2,-1.0,5,1,1
4798,27,0,0,1,0,2,-1.0,7,0,0
4800,30,1,1,1,0,2,0.0,4,1,1
4801,22,0,1,2,0,3,-1.0,8,1,1
4802,27,0,0,1,0,0,-1.0,5,0,0
4803,20,0,0,2,0,0,-1.0,3,1,1
4804,41,0,0,1,0,19,29.0,5,1,1
4805,30,0,1,1,0,0,-1.0,1,0,0
4806,24,0,0,2,0,3,-1.0,8,1,0
4807,39,1,0,1,0,0,-1.0,1,1,0
4809,32,0,0,1,1,3,-1.0,2,1,1
4810,29,0,1,1,1,0,-1.0,6,1,1
4811,37,0,0,1,0,0,-1.0,1,1,1
4812,26,0,0,1,0,24,0.0,10,1,1
4813,24,0,0,2,0,2,0.0,6,1,1
4814,30,0,0,1,0,2,-1.0,1,0,0
4815,20,0,0,2,0,4,14.0,10,1,1
4816,25,1,0,1,0,1,-1.0,6,1,1
4817,31,0,1,1,1,0,-1.0,4,1,1
4818,25,1,0,1,0,0,0.0,5,1,1
4819,41,0,1,1,0,0,-1.0,1,1,1
4820,25,0,1,1,0,0,-1.0,3,0,0
4821,25,0,0,1,0,2,-1.0,5,1,1
4822,22,0,0,2,0,1,0.0,4,1,1
4823,25,0,0,1,1,0,-1.0,7,0,0
4824,38,1,0,1,0,0,0.0,2,0,0
4825,40,0,1,1,0,0,0.0,5,0,0
4826,49,1,1,0,1,4,-1.0,2,0,0
4827,35,1,1,1,1,2,-3.0,3,0,0
4828,21,1,0,2,0,0,-1.0,6,1,1
4829,25,0,0,1,0,0,-1.0,4,0,0
4830,21,0,1,2,0,1,-1.0,4,0,0
4833,24,1,0,2,1,11,-1.0,9,1,1
4834,28,0,1,1,0,3,-1.0,3,0,0
4836,34,0,0,1,0,4,-1.0,6,1,1
4837,57,1,0,0,0,8,-1.0,7,1,0
4838,40,0,0,1,0,15,-1.0,9,1,1
4839,22,1,0,2,0,2,-1.0,4,1,1
4840,37,1,0,1,0,3,-1.0,6,1,1
4841,43,0,0,1,1,0,0.0,6,0,0
4842,26,0,0,1,0,5,0.0,7,1,1
4843,24,0,1,2,0,2,-1.0,3,1,1
4845,56,0,1,0,0,1,-2.0,1,1,1
4846,23,0,0,2,0,2,-1.0,7,1,1
4847,43,0,1,1,0,12,-1.0,6,0,0
4848,32,1,0,1,0,0,-1.0,1,0,0
4849,21,0,0,2,0,0,-1.0,9,1,1
4850,51,0,0,0,0,2,-1.0,3,0,0
4851,20,1,0,2,0,0,-1.0,10,1,1
4853,42,0,0,1,0,17,-1.0,10,1,1
4854,58,1,1,0,0,1,-2.0,1,0,0
4855,28,0,0,1,1,1,0.0,2,0,0
4856,30,1,0,1,1,2,-1.0,3,0,0
4857,28,1,1,1,0,4,-1.0,6,1,1
4859,24,1,1,2,1,9,-1.0,10,1,1
4860,22,0,0,2,0,1,0.0,9,1,1
4862,50,0,1,0,0,1,-1.0,2,0,0
4863,30,1,0,1,0,5,-1.0,9,1,0
4864,28,0,1,1,0,0,-1.0,2,1,1
4865,21,0,0,2,0,3,-1.0,7,1,1
4866,26,1,1,1,0,2,0.0,1,0,0
4867,51,0,1,0,1,0,-1.0,5,0,0
4868,21,0,0,2,0,1,0.0,7,0,0
4869,29,0,1,1,0,0,-1.0,2,1,1
4870,43,1,1,1,0,0,-1.0,4,0,0
4871,22,0,0,2,0,1,0.0,4,0,0
4872,52,0,0,0,0,0,-1.0,7,1,1
4873,36,0,0,1,0,0,0.0,1,0,0
4874,24,0,0,2,0,0,-1.0,2,0,0
4875,26,0,0,1,0,5,-1.0,6,0,0
4876,27,1,0,1,0,8,0.0,8,1,0
4877,19,1,1,2,0,0,-2.0,8,1,1
4878,26,0,1,1,0,2,0.0,5,0,0
4880,29,0,0,1,1,0,-3.0,4,0,0
4881,29,0,1,1,1,20,11.0,10,1,1
4882,38,0,0,1,0,1,-1.0,4,1,1
4883,34,0,0,1,0,5,0.0,6,0,0
4884,23,0,0,2,0,2,-1.0,4,1,0
4885,26,0,0,1,0,0,-1.0,5,1,1
4886,29,1,0,1,1,1,-1.0,2,0,0
4887,24,0,0,2,0,1,0.0,5,1,0
4888,31,0,1,1,0,1,-1.0,8,1,1
4889,50,0,1,0,0,0,-1.0,1,0,0
4890,24,1,0,2,1,0,-1.0,7,1,0
4891,31,0,0,1,1,0,0.0,3,0,0
4892,36,0,0,1,0,13,-1.0,9,1,1
4893,32,1,0,1,0,13,-1.0,9,1,1
4895,42,1,0,1,0,1,-17.0,2,1,1
4896,22,0,0,2,0,0,-1.0,7,0,0
4897,26,0,0,1,0,5,-1.0,7,1,1
4898,26,0,0,1,0,10,-1.0,8,1,1
4899,30,1,1,1,0,3,-1.0,5,1,1
4900,53,1,1,0,0,3,-2.0,2,1,1
4901,23,0,0,2,0,2,-2.0,6,1,1
4902,22,0,1,2,0,0,-1.0,3,0,0
4903,27,1,1,1,0,0,0.0,2,0,0
4904,21,1,0,2,1,0,-1.0,4,0,0
4905,42,0,1,1,0,2,-1.0,7,1,1
4906,31,0,0,1,0,4,0.0,5,1,1
4907,80,1,1,0,0,0,-1.0,1,0,0
4909,68,1,0,0,0,6,-1.0,4,0,0
4910,23,0,0,2,0,1,0.0,8,0,0
4911,36,0,0,1,0,4,-4.0,6,1,1
4912,24,0,1,2,0,0,-1.0,10,0,0
4914,21,0,1,2,0,0,-1.0,8,1,1
4915,26,1,0,1,0,3,0.0,4,1,1
4916,30,0,0,1,1,8,-1.0,7,1,1
4918,36,0,1,1,0,1,-1.0,5,0,0
4919,21,0,0,2,0,0,-1.0,8,1,1
4920,31,1,0,1,1,1,-1.0,5,0,0
4921,20,0,0,2,1,0,-1.0,6,1,1
4922,49,1,1,0,0,4,-8.0,8,1,0
4923,24,0,1,2,0,0,0.0,9,0,0
4924,20,0,0,2,0,0,-1.0,8,1,1
4925,44,1,1,1,0,1,-22.0,1,1,0
4926,25,0,0,1,1,1,-13.0,3,0,0
4927,41,0,1,1,0,11,-1.0,4,1,1
4928,25,0,0,1,0,1,-1.0,2,0,0
4929,44,1,1,1,0,0,-1.0,1,0,0
4930,33,0,0,1,0,0,-1.0,1,0,0
4931,20,0,0,2,0,0,-1.0,7,1,1
4932,21,0,0,2,0,1,-1.0,6,1,1
4933,44,0,1,1,0,3,-4.0,5,0,0
4934,23,0,0,2,0,1,-10.0,9,1,1
4935,35,1,0,1,0,0,-1.0,8,1,1
4936,41,1,0,1,1,0,0.0,1,0,0
4937,30,0,0,1,0,1,-1.0,5,0,0
4939,36,0,0,1,0,7,-1.0,2,1,1
4940,26,0,0,1,0,1,-1.0,1,1,1
4941,32,0,1,1,1,0,-3.0,2,0,0
4943,23,1,1,2,0,0,-1.0,3,1,1
4944,43,1,0,1,1,9,-1.0,9,0,0
4945,30,0,0,1,0,3,0.0,2,1,1
4946,44,0,1,1,0,1,-4.0,1,1,1
4948,39,0,1,1,0,1,-4.0,1,0,0
4949,37,0,1,1,0,2,0.0,1,1,1
4951,31,0,0,1,0,6,-1.0,8,1,1
4952,63,1,1,0,0,5,-1.0,1,0,0
4953,66,0,0,0,1,11,-1.0,8,1,1
4954,19,0,1,2,0,2,-2.0,8,1,1
4955,24,0,1,2,0,3,-1.0,5,0,0
4956,21,1,1,2,0,2,0.0,10,1,0
4957,48,0,1,0,1,0,-1.0,2,0,0
4958,37,0,0,1,0,0,-1.0,1,0,0
4959,21,1,0,2,0,0,-1.0,2,1,1
4961,20,1,0,2,1,0,-1.0,5,0,0
4962,64,1,1,0,1,0,-1.0,1,0,0
4963,22,1,1,2,0,0,0.0,6,0,0
4964,43,0,1,1,0,8,-1.0,3,0,0
4965,25,0,1,1,0,3,-24.0,7,1,1
4966,33,0,1,1,0,10,0.0,9,0,0
4967,26,0,0,1,0,1,-1.0,6,0,0
4968,33,1,1,1,1,1,-5.0,3,0,0
4972,44,0,0,1,0,0,-1.0,1,0,0
4973,31,0,0,1,0,0,0.0,2,0,0
4974,50,1,1,0,0,9,-1.0,6,1,1
4975,33,0,0,1,0,16,-1.0,9,1,1
4977,31,0,0,1,0,1,0.0,10,1,1
4978,25,1,1,1,1,0,-3.0,3,0,0
4979,43,1,0,1,1,2,-17.0,2,0,0
4981,27,1,0,1,0,0,0.0,1,1,1
4982,34,1,0,1,0,2,-1.0,1,0,0
4983,44,0,0,1,0,0,-1.0,1,0,0
4984,31,1,0,1,0,6,29.0,10,1,1
4986,26,0,0,1,0,2,-1.0,3,1,1
4987,20,0,0,2,0,4,-1.0,9,1,1
4988,41,0,1,1,0,1,0.0,2,1,1
4989,55,1,1,0,1,0,-1.0,1,0,0
4990,29,0,0,1,0,6,-26.0,2,0,0
4991,31,1,0,1,0,0,-1.0,1,0,0
4992,31,0,0,1,0,11,0.0,7,1,1
4993,52,0,0,0,0,0,-1.0,1,0,0
4994,59,1,1,0,0,0,-1.0,1,0,0
4995,49,1,0,0,0,1,0.0,1,1,1
4996,36,1,1,1,0,11,-1.0,6,1,1
4997,23,0,0,2,1,1,-1.0,3,0,0
4998,46,0,1,0,0,26,-1.0,7,1,1
4999,59,1,1,0,0,2,-1.0,1,1,1
5000,51,0,1,0,0,1,-12.0,1,0,0
5001,34,0,0,1,0,0,0.0,1,0,0
5002,32,0,0,1,0,0,-1.0,1,0,0
5003,54,0,0,0,0,1,-1.0,3,0,0
5004,24,0,0,2,0,3,-1.0,10,1,1
5006,32,1,0,1,0,0,-1.0,3,1,1
5007,22,0,1,2,0,0,-1.0,5,1,1
5008,36,0,0,1,0,0,0.0,1,0,0
5009,61,1,1,0,0,0,-4.0,1,0,0
5010,38,1,0,1,1,0,-1.0,2,0,0
5011,41,0,1,1,0,9,-1.0,2,0,0
5012,34,1,1,1,0,2,0.0,1,1,1
5013,32,0,0,1,0,0,0.0,3,0,0
5014,37,0,1,1,0,1,-9.0,7,1,1
5016,21,0,0,2,0,4,-1.0,8,0,0
5017,57,0,0,0,0,0,-1.0,1,1,1
5018,68,0,0,0,0,2,0.0,4,0,0
5019,24,1,0,2,0,0,-1.0,3,0,0
5020,46,0,0,0,0,3,-1.0,1,1,1
5021,41,0,1,1,0,1,-1.0,4,1,1
5022,30,0,0,1,0,0,-1.0,2,0,0
5023,25,0,0,1,0,8,0.0,8,1,1
5024,24,0,0,2,0,7,-1.0,7,1,1
5025,41,0,0,1,0,1,-1.0,4,0,0
5026,55,0,0,0,0,4,-1.0,1,0,0
5029,33,0,1,1,0,1,-4.0,4,0,0
5030,23,0,0,2,0,0,-1.0,2,0,0
5031,47,0,1,0,1,28,-1.0,9,1,1
5032,51,0,1,0,1,0,-2.0,1,0,0
5033,36,1,1,1,0,1,-1.0,2,0,0
5034,57,1,1,0,0,0,0.0,1,0,0
5035,43,1,0,1,0,0,0.0,1,0,0
5036,26,0,0,1,0,4,-1.0,7,1,1
5037,47,1,0,0,0,0,-1.0,1,0,0
5038,60,0,0,0,0,1,-1.0,1,0,0
5039,24,1,0,2,0,0,-1.0,5,1,1
5040,20,0,1,2,0,0,-1.0,7,1,1
5042,28,1,1,1,1,0,-6.0,3,0,0
5043,28,0,0,1,0,7,-1.0,7,1,1
5044,58,1,1,0,0,2,-1.0,3,1,1
5046,54,0,0,0,0,1,-2.0,1,0,0
5048,24,0,0,2,1,2,-1.0,7,1,1
5049,34,1,0,1,1,0,0.0,1,0,0
5050,48,0,0,0,0,1,-21.0,1,0,0
5051,37,0,0,1,0,0,-1.0,8,0,0
5052,28,0,0,1,0,8,-1.0,8,1,1
5053,46,0,1,0,0,14,-1.0,3,1,1
5054,45,1,1,0,0,2,0.0,4,0,0
5055,20,0,0,2,0,2,-1.0,7,1,1
5056,52,1,0,0,0,0,0.0,1,0,0
5057,29,1,0,1,0,0,-1.0,2,0,0
5058,34,0,0,1,0,11,0.0,8,1,1
5059,24,0,0,2,0,0,0.0,2,1,1
5060,28,0,0,1,0,6,0.0,10,1,1
5061,28,0,0,1,0,2,-1.0,5,1,1
5062,29,0,0,1,0,0,0.0,7,0,0
5063,55,0,1,0,1,2,-12.0,1,0,0
5064,68,1,1,0,0,0,-3.0,1,0,0
5065,22,0,1,2,0,0,-1.0,4,1,1
5066,24,0,1,2,0,3,-1.0,8,1,1
5067,20,0,0,2,0,0,-1.0,3,0,0
5068,23,1,0,2,0,0,0.0,5,0,0
5069,44,0,0,1,0,6,0.0,4,1,1
5070,34,0,0,1,0,8,-1.0,7,1,1
5071,55,1,0,0,0,0,-1.0,1,1,1
5072,23,0,0,2,1,0,-1.0,6,1,1
5073,23,0,0,2,1,3,0.0,9,1,1
5074,24,0,1,2,0,0,-1.0,2,0,0
5075,77,1,0,0,0,0,0.0,1,0,0
5076,52,1,1,0,0,3,-1.0,2,0,0
5077,34,0,0,1,0,8,0.0,9,1,1
5078,39,0,1,1,0,0,0.0,1,0,0
5079,30,1,1,1,0,2,-1.0,2,1,1
5081,30,1,0,1,0,3,-1.0,2,1,1
5082,26,0,0,1,0,0,0.0,4,1,1
5083,51,1,1,0,1,1,-30.0,2,0,0
5084,34,0,0,1,0,2,-12.0,3,1,0
5085,23,0,1,2,0,0,-1.0,2,0,0
5086,32,0,1,1,0,2,-1.0,2,0,0
5087,38,1,0,1,0,8,0.0,6,0,0
5088,21,0,0,2,0,0,-1.0,7,1,1
5089,34,0,1,1,0,5,-1.0,6,1,1
5090,53,1,1,0,0,8,-1.0,2,1,1
5091,34,0,1,1,0,1,-1.0,7,0,0
